Label,Text,length,#digit/(#ascii+#digit+#punctuation),%kwName,%kwAddress,%kwPhone,first_character_type_0,first_character_type_1,first_character_type_2,first_character_type_3,"#""space"""
2,"04.38.333.888
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.38.337.338
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.38.35.35.35
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.36.36.36
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.37.37.37
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.37.37.37
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.45.45.45
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.52.52.52
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.53.53.53
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.54.54.54
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.551.551
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.38.555.888
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.38.56.56.56
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.57.45.74
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.57.57.57
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.574.574
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.38.58.58.58
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.61.61.61
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.62.62.62
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.645.645
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.38.733.333
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.38.734.734
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.38.736.736
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.38.76.76.76
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.83.83.83
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.83.83.83
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.39.33.44.55
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.39.71.71.71
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.39.72.72.72
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.62.57.57.57
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.62.62.62.62
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"043.563.6666
",13,0.8333333333333334,0,0.0,0.0,0,0,1,0,0
2,"043.86.88.901
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"043.86.88.902
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"043.886.8888
",13,0.8333333333333334,0,0.0,0.0,0,0,1,0,0
2,"04.22.30.22.22
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.22.422.422
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.35.62.62.62
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.36.367.332
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.37.53.0000
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.38.28.94.74
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.73.13.13
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"04.38.733.733
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.38.86.5615
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"04.39.711.711
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.30.40.50
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.35.111.111
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.35.12.12.12
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.35.12.12.12
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.35.12.12.12
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.35.35.35.35
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.111.111
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.111.111
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.111.222
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.118.118
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.118.118
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.18.18.18
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.18.18.18
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.20.20.20
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.20.30.40
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.20.30.40
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.21.18.21
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.21.21.21
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.22.62.26
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.222.666
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.222.666
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.23.23.23
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.23.23.23
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.250.250
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.26.26.26
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.260.260
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.27.27.27
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.290.290
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.30.0000
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.30.30.30
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.30.30.30
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.30.38.68
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.32.33.23
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.321.321
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.38.38.38
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.38.38.38
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.380.380
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.42.42.42
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.42.42.42
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.422.422
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.44.6666
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.44.88.88
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.45.45.45
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.45.45.45
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.45.45.45
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.45.8888
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.46.46.46
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.626.626
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.63.63.63
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.68.68.68
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.68.68.68
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.75.27.20
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.38.777.777
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.38.98.98.98
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.39.111.111
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.39.230.230
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"08.39.50.94.24
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"08.39.900.900
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"0240.3.559.559
",15,0.7857142857142857,0,0.0,0.0,0,0,1,0,0
2,"0240.3.666.888
",15,0.7857142857142857,0,0.0,0.0,0,0,1,0,0
2,"0240.3.69.59.59
",16,0.7333333333333333,0,0.0,0.0,0,0,1,0,0
2,"0240.3.69.69.69
",16,0.7333333333333333,0,0.0,0.0,0,0,1,0,0
2,"0240.3.75.75.75
",16,0.7333333333333333,0,0.0,0.0,0,0,1,0,0
2,"0240.3.81.81.81
",16,0.7333333333333333,0,0.0,0.0,0,0,1,0,0
2,"0240.3.829.999
",15,0.7857142857142857,0,0.0,0.0,0,0,1,0,0
2,"0240.3.857.858
",15,0.7857142857142857,0,0.0,0.0,0,0,1,0,0
2,"0240.3.86.86.86
",16,0.7333333333333333,0,0.0,0.0,0,0,1,0,0
2,"0240.3.89.89.89
",16,0.7333333333333333,0,0.0,0.0,0,0,1,0,0
2,"054.3.57.57.57
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"054.3.78.78.78
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"054.3.79.79.79
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"054.3.81.81.81
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"054.3.82.47.47
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"054.3.82.82.82
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"054.3.84.84.84
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"054.3.845.845
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"054.3.85.85.85
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"054.3.863.863
",14,0.7692307692307693,0,0.0,0.0,0,0,1,0,0
2,"054.3.87.87.87
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"054.3.89.89.89
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"054.6.57.57.57
",15,0.7142857142857143,0,0.0,0.0,0,0,1,0,0
2,"38 298 011
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"35 515 253
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"35 511 120
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 571 111
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 920 920
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 965 827
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"37 852 444
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"37 861 278
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"37 104 878
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"37 512 535
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 221 677
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 410 646
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 535 485
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 968 703
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"37 850 542
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"37 861278
",10,1.0,0,0.0,0.0,0,0,1,0,1
2,"38 756 882
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"37 560 120
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 923 111
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 296 862
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 410 646
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"37 907 777
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 535 485
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 550 832
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 979 999
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"37 850 542
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"37 861278
",10,1.0,0,0.0,0.0,0,0,1,0,1
2,"38 910 289
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"38 765 777
",11,1.0,0,0.0,0.0,0,0,1,0,2
2,"04.37221460
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"004.32242054/114
",17,0.875,0,0.0,0.0,0,0,1,0,0
2,"004.32242059/101
",17,0.875,0,0.0,0.0,0,0,1,0,0
2,"004.32242059/119
",17,0.875,0,0.0,0.0,0,0,1,0,0
2,"004.38173164/1
",15,0.8571428571428571,0,0.0,0.0,0,0,1,0,0
2,"004.38173164/4/203
",19,0.8333333333333334,0,0.0,0.0,0,0,1,0,0
2,"01223248598
",12,1.0,0,0.0,0.0,0,0,1,0,0
2,"04.32242062
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33242041
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33242075
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33242076
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33242076
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33522162
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33522162
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33642221
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33642766
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33716963
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33744982
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33760764
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33760764
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33762568
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33762568
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33792986
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33827413
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33833074
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33847247
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33854787
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33854895
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33861288
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33861738
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33862093
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33863287
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33882337
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33886569
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33961024
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33961024
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.33961454
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.35235092
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.35540618
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.35542724
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.35545154
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.35554454
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.36284802
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.36284803
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.36284804
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.36284805
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.36284806
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.36286195
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.36332663
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.36341418
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.36425461
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.3642549
",11,0.9,0,0.0,0.0,0,0,1,0,0
2,"04.36425772
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.36761887
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.36816346
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37221466
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37221467
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37221469
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37223968
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37226682
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37226795
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37227963
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37333305
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37339934
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37379209
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37545510
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.3758231
",11,0.9,0,0.0,0.0,0,0,1,0,0
2,"04.37582311
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37582427
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37649162
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.37913038
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.38276194
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.38372321
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.38435263
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.38611472
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.38693745
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.38736960/108
",16,0.8666666666666667,0,0.0,0.0,0,0,1,0,0
2,"04.38736960/110
",16,0.8666666666666667,0,0.0,0.0,0,0,1,0,0
2,"04.38736960/204
",16,0.8666666666666667,0,0.0,0.0,0,0,1,0,0
2,"04.38736960/207
",16,0.8666666666666667,0,0.0,0.0,0,0,1,0,0
2,"04.38736960/280
",16,0.8666666666666667,0,0.0,0.0,0,0,1,0,0
2,"04.38768309
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.38833039
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.38854405
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.39440117
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.39440118
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.39440119
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.39652644
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.39655150
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.39656371
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.39747412
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.39928707
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.39990829
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.39990829
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"04.63265919
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"0437223267
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0437582427
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0437585119
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0913701986
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0915043059
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0922007490
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0978312445
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0978979824
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0983873925
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0984209134
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"01223633666
",12,1.0,0,0.0,0.0,0,0,1,0,0
2,"01224748757
",12,1.0,0,0.0,0.0,0,0,1,0,0
2,"01267126403
",12,1.0,0,0.0,0.0,0,0,1,0,0
2,"01285808668
",12,1.0,0,0.0,0.0,0,0,1,0,0
2,"01688017376
",12,1.0,0,0.0,0.0,0,0,1,0,0
2,"064.357405
",11,0.9,0,0.0,0.0,0,0,1,0,0
2,"064.3652456
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"064.368824
",11,0.9,0,0.0,0.0,0,0,1,0,0
2,"064.3688873
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"064.3711867
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"064.3818123
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"064.3826179
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"064.3830247
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"064.3874025
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"064.3881254
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"064.3893785
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"064.3922494
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"0643510012
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0901097272
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0902484048
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0902657508
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0907080606
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0907345281
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0908407801
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0908621762
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0908816792
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0908974322
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0909195190
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0909431907
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0909475996
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0909946368
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0918005723
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0918130704
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0918580400
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0932082089
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0933190270
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0939554878
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0945247645
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0977464147
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0983780019
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0984400978
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0988434277
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0935175077
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"01225438499
",12,1.0,0,0.0,0.0,0,0,1,0,0
2,"01288771945
",12,1.0,0,0.0,0.0,0,0,1,0,0
2,"0710.2216151
",13,0.9166666666666666,0,0.0,0.0,0,0,1,0,0
2,"0710.361122
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"0710.361122
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"0710.361122
",12,0.9090909090909091,0,0.0,0.0,0,0,1,0,0
2,"0710.3664511
",13,0.9166666666666666,0,0.0,0.0,0,0,1,0,0
2,"0710.3665911
",13,0.9166666666666666,0,0.0,0.0,0,0,1,0,0
2,"0710.3823366
",13,0.9166666666666666,0,0.0,0.0,0,0,1,0,0
2,"0710.3823366
",13,0.9166666666666666,0,0.0,0.0,0,0,1,0,0
2,"0710.3823366
",13,0.9166666666666666,0,0.0,0.0,0,0,1,0,0
2,"0710.3831691
",13,0.9166666666666666,0,0.0,0.0,0,0,1,0,0
2,"0710.3831691
",13,0.9166666666666666,0,0.0,0.0,0,0,1,0,0
2,"0710.3831691
",13,0.9166666666666666,0,0.0,0.0,0,0,1,0,0
2,"0710.3861305
",13,0.9166666666666666,0,0.0,0.0,0,0,1,0,0
2,"0710.3881245
",13,0.9166666666666666,0,0.0,0.0,0,0,1,0,0
2,"0710.3885117
",13,0.9166666666666666,0,0.0,0.0,0,0,1,0,0
2,"0710.3887366
",13,0.9166666666666666,0,0.0,0.0,0,0,1,0,0
2,"0902359962
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0902743461
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0903112347
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0907078118
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0907793681
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0907860766
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0907978745
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0907988411
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0908999924
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0909397337
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0909666135
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0917100555
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0917378246
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0918357528
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0918707724
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0919112588
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0919999241
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0929674647
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0932206102
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0939379977
",11,1.0,0,0.0,0.0,0,0,1,0,0
2,"0939668690
",11,1.0,0,0.0,0.0,0,0,1,0,0
